fips,state_code,state_id,state_name
21229,21,ky,Kentucky
21231,21,ky,Kentucky
21233,21,ky,Kentucky
21235,21,ky,Kentucky
21237,21,ky,Kentucky
21239,21,ky,Kentucky
22001,22,la,Louisiana
22003,22,la,Louisiana
22005,22,la,Louisiana
22007,22,la,Louisiana
22009,22,la,Louisiana
22011,22,la,Louisiana
22013,22,la,Louisiana
22015,22,la,Louisiana
22017,22,la,Louisiana
22019,22,la,Louisiana
22021,22,la,Louisiana
22023,22,la,Louisiana
22025,22,la,Louisiana
22027,22,la,Louisiana
22029,22,la,Louisiana
22031,22,la,Louisiana
22033,22,la,Louisiana
22035,22,la,Louisiana
22037,22,la,Louisiana
22039,22,la,Louisiana
22041,22,la,Louisiana
22043,22,la,Louisiana
22045,22,la,Louisiana
22047,22,la,Louisiana
22049,22,la,Louisiana
22051,22,la,Louisiana
22053,22,la,Louisiana
22055,22,la,Louisiana
22057,22,la,Louisiana
22059,22,la,Louisiana
22061,22,la,Louisiana
22063,22,la,Louisiana
22065,22,la,Louisiana
22067,22,la,Louisiana
22069,22,la,Louisiana
22071,22,la,Louisiana
22073,22,la,Louisiana
22075,22,la,Louisiana
22077,22,la,Louisiana
22079,22,la,Louisiana
22081,22,la,Louisiana
22083,22,la,Louisiana
22085,22,la,Louisiana
22087,22,la,Louisiana
22089,22,la,Louisiana
22091,22,la,Louisiana
22093,22,la,Louisiana
22095,22,la,Louisiana
22097,22,la,Louisiana
22099,22,la,Louisiana
22101,22,la,Louisiana
22103,22,la,Louisiana
22105,22,la,Louisiana
22107,22,la,Louisiana
22109,22,la,Louisiana
22111,22,la,Louisiana
22113,22,la,Louisiana
22115,22,la,Louisiana
22117,22,la,Louisiana
22119,22,la,Louisiana
22121,22,la,Louisiana
22123,22,la,Louisiana
22125,22,la,Louisiana
22127,22,la,Louisiana
23001,23,me,Maine
23003,23,me,Maine
23005,23,me,Maine
23007,23,me,Maine
23009,23,me,Maine
23011,23,me,Maine
23013,23,me,Maine
23015,23,me,Maine
23017,23,me,Maine
23019,23,me,Maine
23021,23,me,Maine
23023,23,me,Maine
23025,23,me,Maine
23027,23,me,Maine
23029,23,me,Maine
23031,23,me,Maine
24001,24,md,Maryland
24003,24,md,Maryland
24005,24,md,Maryland
24009,24,md,Maryland
24011,24,md,Maryland
24013,24,md,Maryland
24015,24,md,Maryland
24017,24,md,Maryland
24019,24,md,Maryland
24021,24,md,Maryland
24023,24,md,Maryland
24025,24,md,Maryland
24027,24,md,Maryland
24029,24,md,Maryland
24031,24,md,Maryland
24033,24,md,Maryland
24035,24,md,Maryland
24037,24,md,Maryland
24039,24,md,Maryland
24041,24,md,Maryland
24043,24,md,Maryland
24045,24,md,Maryland
24047,24,md,Maryland
24510,24,md,Maryland
25001,25,ma,Massachusetts
25003,25,ma,Massachusetts
25005,25,ma,Massachusetts
25007,25,ma,Massachusetts
25009,25,ma,Massachusetts
25011,25,ma,Massachusetts
25013,25,ma,Massachusetts
25015,25,ma,Massachusetts
25017,25,ma,Massachusetts
25019,25,ma,Massachusetts
25021,25,ma,Massachusetts
25023,25,ma,Massachusetts
25025,25,ma,Massachusetts
25027,25,ma,Massachusetts
26001,26,mi,Michigan
26003,26,mi,Michigan
26005,26,mi,Michigan
26007,26,mi,Michigan
26009,26,mi,Michigan
26011,26,mi,Michigan
26013,26,mi,Michigan
26015,26,mi,Michigan
26017,26,mi,Michigan
26019,26,mi,Michigan
26021,26,mi,Michigan
26023,26,mi,Michigan
26025,26,mi,Michigan
26027,26,mi,Michigan
26029,26,mi,Michigan
26031,26,mi,Michigan
26033,26,mi,Michigan
26035,26,mi,Michigan
26037,26,mi,Michigan
26039,26,mi,Michigan
26041,26,mi,Michigan
26043,26,mi,Michigan
26045,26,mi,Michigan
26047,26,mi,Michigan
26049,26,mi,Michigan
26051,26,mi,Michigan
26053,26,mi,Michigan
26055,26,mi,Michigan
26057,26,mi,Michigan
26059,26,mi,Michigan
26061,26,mi,Michigan
26063,26,mi,Michigan
26065,26,mi,Michigan
26067,26,mi,Michigan
26069,26,mi,Michigan
26071,26,mi,Michigan
26073,26,mi,Michigan
26075,26,mi,Michigan
26077,26,mi,Michigan
26079,26,mi,Michigan
26081,26,mi,Michigan
26083,26,mi,Michigan
26085,26,mi,Michigan
26087,26,mi,Michigan
26089,26,mi,Michigan
26091,26,mi,Michigan
26093,26,mi,Michigan
26095,26,mi,Michigan
26097,26,mi,Michigan
26099,26,mi,Michigan
26101,26,mi,Michigan
26103,26,mi,Michigan
26105,26,mi,Michigan
26107,26,mi,Michigan
26109,26,mi,Michigan
26111,26,mi,Michigan
26113,26,mi,Michigan
26115,26,mi,Michigan
26117,26,mi,Michigan
26119,26,mi,Michigan
26121,26,mi,Michigan
26123,26,mi,Michigan
26125,26,mi,Michigan
26127,26,mi,Michigan
26129,26,mi,Michigan
26131,26,mi,Michigan
26133,26,mi,Michigan
26135,26,mi,Michigan
26137,26,mi,Michigan
26139,26,mi,Michigan
26141,26,mi,Michigan
26143,26,mi,Michigan
26145,26,mi,Michigan
26147,26,mi,Michigan
26149,26,mi,Michigan
26151,26,mi,Michigan
26153,26,mi,Michigan
26155,26,mi,Michigan
26157,26,mi,Michigan
26159,26,mi,Michigan
26161,26,mi,Michigan
26163,26,mi,Michigan
26165,26,mi,Michigan
27001,27,mn,Minnesota
27003,27,mn,Minnesota
27005,27,mn,Minnesota
27007,27,mn,Minnesota
27009,27,mn,Minnesota
27011,27,mn,Minnesota
27013,27,mn,Minnesota
27015,27,mn,Minnesota
27017,27,mn,Minnesota
27019,27,mn,Minnesota
27021,27,mn,Minnesota
27023,27,mn,Minnesota
27025,27,mn,Minnesota
27027,27,mn,Minnesota
27029,27,mn,Minnesota
27031,27,mn,Minnesota
27033,27,mn,Minnesota
27035,27,mn,Minnesota
27037,27,mn,Minnesota
27039,27,mn,Minnesota
27041,27,mn,Minnesota
27043,27,mn,Minnesota
27045,27,mn,Minnesota
27047,27,mn,Minnesota
27049,27,mn,Minnesota
27051,27,mn,Minnesota
27053,27,mn,Minnesota
27055,27,mn,Minnesota
27057,27,mn,Minnesota
27059,27,mn,Minnesota
27061,27,mn,Minnesota
27063,27,mn,Minnesota
27065,27,mn,Minnesota
27067,27,mn,Minnesota
27069,27,mn,Minnesota
27071,27,mn,Minnesota
27073,27,mn,Minnesota
27075,27,mn,Minnesota
27077,27,mn,Minnesota
27079,27,mn,Minnesota
27081,27,mn,Minnesota
27083,27,mn,Minnesota
27085,27,mn,Minnesota
27087,27,mn,Minnesota
27089,27,mn,Minnesota
27091,27,mn,Minnesota
27093,27,mn,Minnesota
27095,27,mn,Minnesota
27097,27,mn,Minnesota
27099,27,mn,Minnesota
27101,27,mn,Minnesota
27103,27,mn,Minnesota
27105,27,mn,Minnesota
27107,27,mn,Minnesota
27109,27,mn,Minnesota
27111,27,mn,Minnesota
27113,27,mn,Minnesota
27115,27,mn,Minnesota
27117,27,mn,Minnesota
27119,27,mn,Minnesota
27121,27,mn,Minnesota
27123,27,mn,Minnesota
27125,27,mn,Minnesota
27127,27,mn,Minnesota
27129,27,mn,Minnesota
27131,27,mn,Minnesota
27133,27,mn,Minnesota
27135,27,mn,Minnesota
27137,27,mn,Minnesota
27139,27,mn,Minnesota
27141,27,mn,Minnesota
27143,27,mn,Minnesota
27145,27,mn,Minnesota
27147,27,mn,Minnesota
27149,27,mn,Minnesota
27151,27,mn,Minnesota
27153,27,mn,Minnesota
27155,27,mn,Minnesota
27157,27,mn,Minnesota
27159,27,mn,Minnesota
27161,27,mn,Minnesota
27163,27,mn,Minnesota
27165,27,mn,Minnesota
27167,27,mn,Minnesota
27169,27,mn,Minnesota
27171,27,mn,Minnesota
27173,27,mn,Minnesota
28001,28,ms,Mississippi
28003,28,ms,Mississippi
28005,28,ms,Mississippi
28007,28,ms,Mississippi
28009,28,ms,Mississippi
28011,28,ms,Mississippi
28013,28,ms,Mississippi
28015,28,ms,Mississippi
28017,28,ms,Mississippi
28019,28,ms,Mississippi
28021,28,ms,Mississippi
28023,28,ms,Mississippi
28025,28,ms,Mississippi
28027,28,ms,Mississippi
28029,28,ms,Mississippi
28031,28,ms,Mississippi
28033,28,ms,Mississippi
28035,28,ms,Mississippi
28037,28,ms,Mississippi
28039,28,ms,Mississippi
28041,28,ms,Mississippi
28043,28,ms,Mississippi
28045,28,ms,Mississippi
28047,28,ms,Mississippi
28049,28,ms,Mississippi
28051,28,ms,Mississippi
28053,28,ms,Mississippi
28055,28,ms,Mississippi
28057,28,ms,Mississippi
28059,28,ms,Mississippi
28061,28,ms,Mississippi
28063,28,ms,Mississippi
28065,28,ms,Mississippi
28067,28,ms,Mississippi
28069,28,ms,Mississippi
28071,28,ms,Mississippi
28073,28,ms,Mississippi
28075,28,ms,Mississippi
28077,28,ms,Mississippi
28079,28,ms,Mississippi
28081,28,ms,Mississippi
28083,28,ms,Mississippi
28085,28,ms,Mississippi
28087,28,ms,Mississippi
28089,28,ms,Mississippi
28091,28,ms,Mississippi
28093,28,ms,Mississippi
28095,28,ms,Mississippi
28097,28,ms,Mississippi
28099,28,ms,Mississippi
28101,28,ms,Mississippi
28103,28,ms,Mississippi
28105,28,ms,Mississippi
28107,28,ms,Mississippi
28109,28,ms,Mississippi
28111,28,ms,Mississippi
28113,28,ms,Mississippi
28115,28,ms,Mississippi
28117,28,ms,Mississippi
28119,28,ms,Mississippi
28121,28,ms,Mississippi
28123,28,ms,Mississippi
28125,28,ms,Mississippi
28127,28,ms,Mississippi
28129,28,ms,Mississippi
28131,28,ms,Mississippi
28133,28,ms,Mississippi
28135,28,ms,Mississippi
28137,28,ms,Mississippi
28139,28,ms,Mississippi
28141,28,ms,Mississippi
28143,28,ms,Mississippi
28145,28,ms,Mississippi
28147,28,ms,Mississippi
28149,28,ms,Mississippi
28151,28,ms,Mississippi
28153,28,ms,Mississippi
28155,28,ms,Mississippi
28157,28,ms,Mississippi
28159,28,ms,Mississippi
28161,28,ms,Mississippi
28163,28,ms,Mississippi
29001,29,mo,Missouri
29003,29,mo,Missouri
29005,29,mo,Missouri
29007,29,mo,Missouri
29009,29,mo,Missouri
29011,29,mo,Missouri
29013,29,mo,Missouri
29015,29,mo,Missouri
29017,29,mo,Missouri
29019,29,mo,Missouri
29021,29,mo,Missouri
29023,29,mo,Missouri
29025,29,mo,Missouri
29027,29,mo,Missouri
29029,29,mo,Missouri
29031,29,mo,Missouri
29033,29,mo,Missouri
29035,29,mo,Missouri
29037,29,mo,Missouri
29039,29,mo,Missouri
29041,29,mo,Missouri
29043,29,mo,Missouri
29045,29,mo,Missouri
29047,29,mo,Missouri
29049,29,mo,Missouri
29051,29,mo,Missouri
29053,29,mo,Missouri
29055,29,mo,Missouri
29057,29,mo,Missouri
29059,29,mo,Missouri
29061,29,mo,Missouri
29063,29,mo,Missouri
29065,29,mo,Missouri
29067,29,mo,Missouri
29069,29,mo,Missouri
29071,29,mo,Missouri
29073,29,mo,Missouri
29075,29,mo,Missouri
29077,29,mo,Missouri
29079,29,mo,Missouri
29081,29,mo,Missouri
29083,29,mo,Missouri
29085,29,mo,Missouri
29087,29,mo,Missouri
29089,29,mo,Missouri
29091,29,mo,Missouri
29093,29,mo,Missouri
29095,29,mo,Missouri
29097,29,mo,Missouri
29099,29,mo,Missouri
29101,29,mo,Missouri
29103,29,mo,Missouri
29105,29,mo,Missouri
29107,29,mo,Missouri
29109,29,mo,Missouri
29111,29,mo,Missouri
29113,29,mo,Missouri
29115,29,mo,Missouri
29117,29,mo,Missouri
29119,29,mo,Missouri
29121,29,mo,Missouri
29123,29,mo,Missouri
29125,29,mo,Missouri
29127,29,mo,Missouri
29129,29,mo,Missouri
29131,29,mo,Missouri
29133,29,mo,Missouri
29135,29,mo,Missouri
29137,29,mo,Missouri
29139,29,mo,Missouri
29141,29,mo,Missouri
29143,29,mo,Missouri
29145,29,mo,Missouri
29147,29,mo,Missouri
29149,29,mo,Missouri
29151,29,mo,Missouri
29153,29,mo,Missouri
29155,29,mo,Missouri
29157,29,mo,Missouri
29159,29,mo,Missouri
29161,29,mo,Missouri
29163,29,mo,Missouri
29165,29,mo,Missouri
29167,29,mo,Missouri
29169,29,mo,Missouri
29171,29,mo,Missouri
29173,29,mo,Missouri
29175,29,mo,Missouri
29177,29,mo,Missouri
29179,29,mo,Missouri
29181,29,mo,Missouri
29183,29,mo,Missouri
29185,29,mo,Missouri
29186,29,mo,Missouri
29187,29,mo,Missouri
29189,29,mo,Missouri
29195,29,mo,Missouri
29197,29,mo,Missouri
29199,29,mo,Missouri
29201,29,mo,Missouri
29203,29,mo,Missouri
29205,29,mo,Missouri
29207,29,mo,Missouri
29209,29,mo,Missouri
29211,29,mo,Missouri
29213,29,mo,Missouri
29215,29,mo,Missouri
29217,29,mo,Missouri
29219,29,mo,Missouri
29221,29,mo,Missouri
29223,29,mo,Missouri
29225,29,mo,Missouri
29227,29,mo,Missouri
29229,29,mo,Missouri
29510,29,mo,Missouri
30001,30,mt,Montana
30003,30,mt,Montana
30005,30,mt,Montana
30007,30,mt,Montana
30009,30,mt,Montana
30011,30,mt,Montana
30013,30,mt,Montana
30015,30,mt,Montana
30017,30,mt,Montana
30019,30,mt,Montana
30021,30,mt,Montana
30023,30,mt,Montana
30025,30,mt,Montana
30027,30,mt,Montana
30029,30,mt,Montana
30031,30,mt,Montana
30033,30,mt,Montana
30035,30,mt,Montana
30037,30,mt,Montana
30039,30,mt,Montana
30041,30,mt,Montana
30043,30,mt,Montana
30045,30,mt,Montana
30047,30,mt,Montana
30049,30,mt,Montana
30051,30,mt,Montana
30053,30,mt,Montana
30055,30,mt,Montana
30057,30,mt,Montana
30059,30,mt,Montana
30061,30,mt,Montana
30063,30,mt,Montana
30065,30,mt,Montana
30067,30,mt,Montana
30069,30,mt,Montana
30071,30,mt,Montana
30073,30,mt,Montana
30075,30,mt,Montana
30077,30,mt,Montana
30079,30,mt,Montana
30081,30,mt,Montana
30083,30,mt,Montana
30085,30,mt,Montana
30087,30,mt,Montana
30089,30,mt,Montana
30091,30,mt,Montana
30093,30,mt,Montana
30095,30,mt,Montana
30097,30,mt,Montana
30099,30,mt,Montana
30101,30,mt,Montana
30103,30,mt,Montana
30105,30,mt,Montana
30107,30,mt,Montana
30109,30,mt,Montana
30111,30,mt,Montana
31001,31,ne,Nebraska
31003,31,ne,Nebraska
31005,31,ne,Nebraska
31007,31,ne,Nebraska
31009,31,ne,Nebraska
31011,31,ne,Nebraska
31013,31,ne,Nebraska
31015,31,ne,Nebraska
31017,31,ne,Nebraska
31019,31,ne,Nebraska
31021,31,ne,Nebraska
31023,31,ne,Nebraska
31025,31,ne,Nebraska
31027,31,ne,Nebraska
31029,31,ne,Nebraska
31031,31,ne,Nebraska
31033,31,ne,Nebraska
31035,31,ne,Nebraska
31037,31,ne,Nebraska
31039,31,ne,Nebraska
31041,31,ne,Nebraska
31043,31,ne,Nebraska
31045,31,ne,Nebraska
31047,31,ne,Nebraska
31049,31,ne,Nebraska
31051,31,ne,Nebraska
31053,31,ne,Nebraska
31055,31,ne,Nebraska
31057,31,ne,Nebraska
31059,31,ne,Nebraska
31061,31,ne,Nebraska
31063,31,ne,Nebraska
31065,31,ne,Nebraska
31067,31,ne,Nebraska
31069,31,ne,Nebraska
31071,31,ne,Nebraska
31073,31,ne,Nebraska
31075,31,ne,Nebraska
31077,31,ne,Nebraska
31079,31,ne,Nebraska
31081,31,ne,Nebraska
31083,31,ne,Nebraska
31085,31,ne,Nebraska
31087,31,ne,Nebraska
31089,31,ne,Nebraska
31091,31,ne,Nebraska
31093,31,ne,Nebraska
31095,31,ne,Nebraska
31097,31,ne,Nebraska
31099,31,ne,Nebraska
31101,31,ne,Nebraska
31103,31,ne,Nebraska
31105,31,ne,Nebraska
31107,31,ne,Nebraska
31109,31,ne,Nebraska
31111,31,ne,Nebraska
31113,31,ne,Nebraska
31115,31,ne,Nebraska
31117,31,ne,Nebraska
31119,31,ne,Nebraska
31121,31,ne,Nebraska
31123,31,ne,Nebraska
31125,31,ne,Nebraska
31127,31,ne,Nebraska
31129,31,ne,Nebraska
31131,31,ne,Nebraska
31133,31,ne,Nebraska
31135,31,ne,Nebraska
31137,31,ne,Nebraska
31139,31,ne,Nebraska
31141,31,ne,Nebraska
31143,31,ne,Nebraska
31145,31,ne,Nebraska
31147,31,ne,Nebraska
31149,31,ne,Nebraska
31151,31,ne,Nebraska
31153,31,ne,Nebraska
31155,31,ne,Nebraska
31157,31,ne,Nebraska
31159,31,ne,Nebraska
31161,31,ne,Nebraska
31163,31,ne,Nebraska
31165,31,ne,Nebraska
31167,31,ne,Nebraska
31169,31,ne,Nebraska
31171,31,ne,Nebraska
31173,31,ne,Nebraska
31175,31,ne,Nebraska
31177,31,ne,Nebraska
31179,31,ne,Nebraska
31181,31,ne,Nebraska
31183,31,ne,Nebraska
31185,31,ne,Nebraska
32001,32,nv,Nevada
32003,32,nv,Nevada
32005,32,nv,Nevada
32007,32,nv,Nevada
32009,32,nv,Nevada
32011,32,nv,Nevada
32013,32,nv,Nevada
32015,32,nv,Nevada
32017,32,nv,Nevada
32019,32,nv,Nevada
32021,32,nv,Nevada
32023,32,nv,Nevada
32027,32,nv,Nevada
32029,32,nv,Nevada
32031,32,nv,Nevada
32033,32,nv,Nevada
32510,32,nv,Nevada
33001,33,nh,New Hampshire
33003,33,nh,New Hampshire
33005,33,nh,New Hampshire
33007,33,nh,New Hampshire
33009,33,nh,New Hampshire
33011,33,nh,New Hampshire
33013,33,nh,New Hampshire
33015,33,nh,New Hampshire
33017,33,nh,New Hampshire
33019,33,nh,New Hampshire
34001,34,nj,New Jersey
34003,34,nj,New Jersey
34005,34,nj,New Jersey
34007,34,nj,New Jersey
34009,34,nj,New Jersey
34011,34,nj,New Jersey
34013,34,nj,New Jersey
34015,34,nj,New Jersey
34017,34,nj,New Jersey
34019,34,nj,New Jersey
34021,34,nj,New Jersey
34023,34,nj,New Jersey
34025,34,nj,New Jersey
34027,34,nj,New Jersey
34029,34,nj,New Jersey
34031,34,nj,New Jersey
34033,34,nj,New Jersey
34035,34,nj,New Jersey
34037,34,nj,New Jersey
34039,34,nj,New Jersey
34041,34,nj,New Jersey
35001,35,nm,New Mexico
35003,35,nm,New Mexico
35005,35,nm,New Mexico
35006,35,nm,New Mexico
35007,35,nm,New Mexico
35009,35,nm,New Mexico
35011,35,nm,New Mexico
35013,35,nm,New Mexico
35015,35,nm,New Mexico
35017,35,nm,New Mexico
35019,35,nm,New Mexico
35021,35,nm,New Mexico
35023,35,nm,New Mexico
35025,35,nm,New Mexico
35027,35,nm,New Mexico
35028,35,nm,New Mexico
35029,35,nm,New Mexico
35031,35,nm,New Mexico
35033,35,nm,New Mexico
35035,35,nm,New Mexico
35037,35,nm,New Mexico
35039,35,nm,New Mexico
35041,35,nm,New Mexico
35043,35,nm,New Mexico
35045,35,nm,New Mexico
35047,35,nm,New Mexico
35049,35,nm,New Mexico
35051,35,nm,New Mexico
35053,35,nm,New Mexico
35055,35,nm,New Mexico
35057,35,nm,New Mexico
35059,35,nm,New Mexico
35061,35,nm,New Mexico
36001,36,ny,New York
36003,36,ny,New York
36005,36,ny,New York
36007,36,ny,New York
36009,36,ny,New York
36011,36,ny,New York
36013,36,ny,New York
36015,36,ny,New York
36017,36,ny,New York
36019,36,ny,New York
36021,36,ny,New York
36023,36,ny,New York
36025,36,ny,New York
36027,36,ny,New York
36029,36,ny,New York
36031,36,ny,New York
36033,36,ny,New York
36035,36,ny,New York
36037,36,ny,New York
36039,36,ny,New York
36041,36,ny,New York
36043,36,ny,New York
36045,36,ny,New York
36047,36,ny,New York
36049,36,ny,New York
36051,36,ny,New York
36053,36,ny,New York
36055,36,ny,New York
36057,36,ny,New York
36059,36,ny,New York
36061,36,ny,New York
36063,36,ny,New York
36065,36,ny,New York
36067,36,ny,New York
36069,36,ny,New York
36071,36,ny,New York
36073,36,ny,New York
36075,36,ny,New York
36077,36,ny,New York
36079,36,ny,New York
36081,36,ny,New York
36083,36,ny,New York
36085,36,ny,New York
36087,36,ny,New York
36089,36,ny,New York
36091,36,ny,New York
36093,36,ny,New York
36095,36,ny,New York
36097,36,ny,New York
36099,36,ny,New York
36101,36,ny,New York
36103,36,ny,New York
36105,36,ny,New York
36107,36,ny,New York
36109,36,ny,New York
36111,36,ny,New York
36113,36,ny,New York
36115,36,ny,New York
36117,36,ny,New York
36119,36,ny,New York
36121,36,ny,New York
36123,36,ny,New York
37001,37,nc,North Carolina
37003,37,nc,North Carolina
37005,37,nc,North Carolina
37007,37,nc,North Carolina
37009,37,nc,North Carolina
37011,37,nc,North Carolina
37013,37,nc,North Carolina
37015,37,nc,North Carolina
37017,37,nc,North Carolina
37019,37,nc,North Carolina
37021,37,nc,North Carolina
37023,37,nc,North Carolina
37025,37,nc,North Carolina
37027,37,nc,North Carolina
37029,37,nc,North Carolina
37031,37,nc,North Carolina
37033,37,nc,North Carolina
37035,37,nc,North Carolina
37037,37,nc,North Carolina
37039,37,nc,North Carolina
37041,37,nc,North Carolina
37043,37,nc,North Carolina
37045,37,nc,North Carolina
37047,37,nc,North Carolina
37049,37,nc,North Carolina
37051,37,nc,North Carolina
37053,37,nc,North Carolina
37055,37,nc,North Carolina
37057,37,nc,North Carolina
37059,37,nc,North Carolina
37061,37,nc,North Carolina
37063,37,nc,North Carolina
37065,37,nc,North Carolina
37067,37,nc,North Carolina
37069,37,nc,North Carolina
37071,37,nc,North Carolina
37073,37,nc,North Carolina
37075,37,nc,North Carolina
37077,37,nc,North Carolina
37079,37,nc,North Carolina
37081,37,nc,North Carolina
37083,37,nc,North Carolina
37085,37,nc,North Carolina
37087,37,nc,North Carolina
37089,37,nc,North Carolina
37091,37,nc,North Carolina
37093,37,nc,North Carolina
37095,37,nc,North Carolina
37097,37,nc,North Carolina
37099,37,nc,North Carolina
37101,37,nc,North Carolina
37103,37,nc,North Carolina
37105,37,nc,North Carolina
37107,37,nc,North Carolina
37109,37,nc,North Carolina
37111,37,nc,North Carolina
37113,37,nc,North Carolina
37115,37,nc,North Carolina
37117,37,nc,North Carolina
37119,37,nc,North Carolina
37121,37,nc,North Carolina
37123,37,nc,North Carolina
37125,37,nc,North Carolina
37127,37,nc,North Carolina
37129,37,nc,North Carolina
37131,37,nc,North Carolina
37133,37,nc,North Carolina
37135,37,nc,North Carolina
37137,37,nc,North Carolina
37139,37,nc,North Carolina
37141,37,nc,North Carolina
37143,37,nc,North Carolina
37145,37,nc,North Carolina
37147,37,nc,North Carolina
37149,37,nc,North Carolina
37151,37,nc,North Carolina
37153,37,nc,North Carolina
37155,37,nc,North Carolina
37157,37,nc,North Carolina
37159,37,nc,North Carolina
37161,37,nc,North Carolina
37163,37,nc,North Carolina
37165,37,nc,North Carolina
37167,37,nc,North Carolina
37169,37,nc,North Carolina
37171,37,nc,North Carolina
37173,37,nc,North Carolina
37175,37,nc,North Carolina
37177,37,nc,North Carolina
37179,37,nc,North Carolina
37181,37,nc,North Carolina
37183,37,nc,North Carolina
37185,37,nc,North Carolina
37187,37,nc,North Carolina
37189,37,nc,North Carolina
37191,37,nc,North Carolina
37193,37,nc,North Carolina
37195,37,nc,North Carolina
37197,37,nc,North Carolina
37199,37,nc,North Carolina
38001,38,nd,North Dakota
38003,38,nd,North Dakota
38005,38,nd,North Dakota
38007,38,nd,North Dakota
38009,38,nd,North Dakota
38011,38,nd,North Dakota
38013,38,nd,North Dakota
38015,38,nd,North Dakota
38017,38,nd,North Dakota
38019,38,nd,North Dakota
38021,38,nd,North Dakota
38023,38,nd,North Dakota
38025,38,nd,North Dakota
38027,38,nd,North Dakota
38029,38,nd,North Dakota
38031,38,nd,North Dakota
38033,38,nd,North Dakota
38035,38,nd,North Dakota
38037,38,nd,North Dakota
38039,38,nd,North Dakota
38041,38,nd,North Dakota
38043,38,nd,North Dakota
38045,38,nd,North Dakota
38047,38,nd,North Dakota
38049,38,nd,North Dakota
38051,38,nd,North Dakota
38053,38,nd,North Dakota
38055,38,nd,North Dakota
38057,38,nd,North Dakota
38059,38,nd,North Dakota
38061,38,nd,North Dakota
38063,38,nd,North Dakota
38065,38,nd,North Dakota
38067,38,nd,North Dakota
38069,38,nd,North Dakota
38071,38,nd,North Dakota
38073,38,nd,North Dakota
38075,38,nd,North Dakota
38077,38,nd,North Dakota
38079,38,nd,North Dakota
38081,38,nd,North Dakota
38083,38,nd,North Dakota
38085,38,nd,North Dakota
38087,38,nd,North Dakota
38089,38,nd,North Dakota
38091,38,nd,North Dakota
38093,38,nd,North Dakota
38095,38,nd,North Dakota
38097,38,nd,North Dakota
38099,38,nd,North Dakota
38101,38,nd,North Dakota
38103,38,nd,North Dakota
38105,38,nd,North Dakota
39001,39,oh,Ohio
39003,39,oh,Ohio
39005,39,oh,Ohio
39007,39,oh,Ohio
39009,39,oh,Ohio
39011,39,oh,Ohio
39013,39,oh,Ohio
39015,39,oh,Ohio
39017,39,oh,Ohio
39019,39,oh,Ohio
39021,39,oh,Ohio
39023,39,oh,Ohio
39025,39,oh,Ohio
39027,39,oh,Ohio
39029,39,oh,Ohio
39031,39,oh,Ohio
39033,39,oh,Ohio
39035,39,oh,Ohio
39037,39,oh,Ohio
39039,39,oh,Ohio
39041,39,oh,Ohio
39043,39,oh,Ohio
39045,39,oh,Ohio
39047,39,oh,Ohio
39049,39,oh,Ohio
39051,39,oh,Ohio
39053,39,oh,Ohio
39055,39,oh,Ohio
39057,39,oh,Ohio
39059,39,oh,Ohio
39061,39,oh,Ohio
39063,39,oh,Ohio
39065,39,oh,Ohio
39067,39,oh,Ohio
39069,39,oh,Ohio
39071,39,oh,Ohio
39073,39,oh,Ohio
39075,39,oh,Ohio
39077,39,oh,Ohio
39079,39,oh,Ohio
39081,39,oh,Ohio
39083,39,oh,Ohio
39085,39,oh,Ohio
39087,39,oh,Ohio
39089,39,oh,Ohio
39091,39,oh,Ohio
39093,39,oh,Ohio
39095,39,oh,Ohio
39097,39,oh,Ohio
39099,39,oh,Ohio
39101,39,oh,Ohio
39103,39,oh,Ohio
39105,39,oh,Ohio
39107,39,oh,Ohio
39109,39,oh,Ohio
39111,39,oh,Ohio
39113,39,oh,Ohio
39115,39,oh,Ohio
39117,39,oh,Ohio
39119,39,oh,Ohio
39121,39,oh,Ohio
39123,39,oh,Ohio
39125,39,oh,Ohio
39127,39,oh,Ohio
39129,39,oh,Ohio
39131,39,oh,Ohio
39133,39,oh,Ohio
39135,39,oh,Ohio
39137,39,oh,Ohio
39139,39,oh,Ohio
39141,39,oh,Ohio
39143,39,oh,Ohio
39145,39,oh,Ohio
39147,39,oh,Ohio
39149,39,oh,Ohio
39151,39,oh,Ohio
39153,39,oh,Ohio
39155,39,oh,Ohio
39157,39,oh,Ohio
39159,39,oh,Ohio
39161,39,oh,Ohio
39163,39,oh,Ohio
39165,39,oh,Ohio
39167,39,oh,Ohio
39169,39,oh,Ohio
39171,39,oh,Ohio
39173,39,oh,Ohio
39175,39,oh,Ohio
40001,40,ok,Oklahoma
40003,40,ok,Oklahoma
40005,40,ok,Oklahoma
40007,40,ok,Oklahoma
40009,40,ok,Oklahoma
40011,40,ok,Oklahoma
40013,40,ok,Oklahoma
40015,40,ok,Oklahoma
40017,40,ok,Oklahoma
40019,40,ok,Oklahoma
40021,40,ok,Oklahoma
40023,40,ok,Oklahoma
40025,40,ok,Oklahoma
40027,40,ok,Oklahoma
40029,40,ok,Oklahoma
40031,40,ok,Oklahoma
40033,40,ok,Oklahoma
40035,40,ok,Oklahoma
40037,40,ok,Oklahoma
40039,40,ok,Oklahoma
40041,40,ok,Oklahoma
40043,40,ok,Oklahoma
40045,40,ok,Oklahoma
40047,40,ok,Oklahoma
40049,40,ok,Oklahoma
