zip,hsa
85533,3032
85534,3032
85535,3024
85536,3024
85539,3047
85540,3032
85541,3021
85542,3042
85543,3024
85544,3021
85545,3047
85546,3024
85547,3021
85548,3024
85550,3042
85551,3024
85552,3024
85553,3021
85554,3021
85601,3032
85602,3032
85603,3002
85605,3032
85606,3032
85607,3007
85608,3007
85609,3032
85610,3032
85611,3032
85613,3032
85614,3032
85615,3027
85616,3027
85617,3002
85618,3032
85619,3032
85620,3002
85621,3032
85622,3032
85623,3032
85624,3032
85625,3032
85626,3007
85627,3032
85628,3032
85629,3032
85630,3032
85631,3032
85632,3032
85633,3032
85634,3032
85635,3027
85636,3027
85637,3032
85638,3027
85639,3032
85640,3032
85641,3032
85643,3034
85644,3034
85645,3032
85646,3032
85648,3032
85650,3027
85652,3032
85653,3032
85654,3032
85655,3007
85658,3032
85670,3027
85671,3027
85701,3032
85702,3032
85703,3032
85704,3032
85705,3032
85706,3032
85707,3032
85708,3032
85709,3032
85710,3032
85711,3032
85712,3032
85713,3032
85714,3032
85715,3032
85716,3032
85717,3032
85718,3032
85719,3032
85720,3032
85721,3032
85722,3032
85723,3032
85724,3032
85725,3032
85726,3032
85728,3032
85730,3032
85731,3032
85732,3032
85733,3032
85734,3032
85735,3032
85736,3032
85737,3032
85738,3032
85739,3032
85740,3032
85741,3032
85742,3032
85743,3032
85744,3032
85745,3032
85746,3032
85747,3032
85748,3032
85749,3032
85750,3032
85751,3032
85752,3032
85754,3032
85755,3032
85756,3032
85757,3032
85775,3032
85901,3026
85902,3026
85911,3026
85912,3026
85920,3028
85922,3032
85923,3026
85924,3026
85925,3028
85926,3026
85927,3028
85928,3026
85929,3026
85930,3026
85931,3006
85932,3028
85933,3026
85934,3026
85935,3026
85936,3028
85937,3026
85938,3028
85939,3026
85940,3028
85941,3026
85942,3026
86001,3008
86002,3008
86003,3008
86004,3008
86005,3008
86011,3008
86015,3008
86016,3008
86017,3006
86018,3008
86020,3044
86021,46030
86022,46010
86023,3008
86024,3006
86025,3035
86028,3010
86029,3035
86030,3044
86031,3035
86032,3035
86033,3044
86034,3040
86035,3035
86036,3019
86038,3008
86039,3044
86040,3019
86042,3040
86043,3040
86044,3044
86045,3044
86046,3008
86047,3035
86052,46010
86053,3044
86054,3044
86301,3023
86302,3023
86303,3023
86304,3023
86305,3023
86312,3023
86313,3023
86314,3023
86315,3006
86320,3008
86321,3023
86322,3006
86323,3023
86324,3006
86325,3006
86326,3006
86327,3023
86329,3023
86331,3006
86332,3033
86333,3023
86334,3023
86335,3006
86336,3006
86337,3008
86338,3023
86339,3006
86340,3006
86341,3006
86342,3006
86343,3022
86351,3006
86401,3014
86402,3014
86403,3015
86404,3015
86405,3015
86406,3015
86409,3014
86411,3014
86412,3014
86413,3014
86426,3003
86427,3003
86429,3003
86430,3003
86431,3014
86432,46030
86433,3003
86434,3014
86435,3014
86436,5152
86437,3014
86438,3003
86439,3003
86440,3003
86441,3014
86442,3003
86443,3014
86444,3014
86445,3014
86446,3003
86502,3010
86503,3038
86504,3010
86505,3010
86506,3010
86507,3038
86508,3010
86510,3038
86511,3010
86512,3010
86514,32033
86515,3010
86520,3038
86535,3044
86538,3038
86540,3038
86544,32033
86545,32033
86547,3038
86556,3038
87001,32002
87002,32002
87004,32002
87005,32013
87006,32002
87007,32013
87008,32002
87009,32002
87010,32023
87011,32026
87012,32009
87013,32002
87014,32013
87015,32002
87016,32002
87017,32009
87018,32002
87020,32013
87021,32013
87022,32002
87023,32002
87024,32002
87025,32002
87026,32002
87027,32002
87028,32002
87029,32002
87031,32002
87032,32002
87034,32013
87035,32002
87036,32002
87037,32010
87038,32013
87040,32002
87041,32002
87042,32002
87043,32002
87044,32002
87045,32013
87046,32002
87047,32002
87048,32002
87049,32013
87051,32013
87052,32023
87053,32002
87056,32002
87059,32002
87060,32002
87061,32002
87062,32002
87063,32002
87064,32009
87068,32002
87070,32002
87072,32002
87083,32002
87101,32002
87102,32002
87103,32002
87104,32002
87105,32002
87106,32002
87107,32002
87108,32002
87109,32002
87110,32002
87111,32002
87112,32002
87113,32002
87114,32002
87115,32002
87116,32002
87117,32002
87119,32002
87120,32002
87121,32002
87122,32002
87123,32002
87124,32002
87125,32002
87131,32002
87144,32002
87151,32002
87153,32002
87154,32002
87158,32002
87174,32002
87176,32002
87181,32002
87184,32002
87185,32002
87187,32002
87190,32002
87191,32002
87192,32002
87193,32002
87194,32002
87195,32002
87196,32002
87197,32002
87198,32002
87199,32002
87301,32012
87302,32012
87305,32012
87310,32012
87311,32012
87312,32012
87313,32012
87315,32034
87316,32012
87317,32012
87319,32012
87320,32012
87321,32012
87322,32012
87323,32013
87325,32012
87326,32012
87327,32034
87328,32012
87347,32012
87357,32013
87364,32033
87365,32012
87375,32012
87401,32010
87402,32010
87410,32010
87412,32010
87413,32010
87415,32010
87416,32010
87417,32010
87418,32010
87419,32010
87420,32033
87421,32010
87455,32033
87461,32033
87499,32010
87501,32023
87502,32023
87503,32023
87504,32023
87505,32023
87506,32023
87507,32023
87508,32023
87509,32023
87510,32009
87511,32009
87512,32027
87513,32027
87514,32027
87515,32009
87516,32009
87517,32009
87518,32009
87519,32027
87520,32009
87521,32009
87522,32023
87523,32023
87524,32027
87525,32027
87527,32009
87528,32009
87529,32027
87530,32009
87531,32009
87532,32009
87533,32009
87535,32023
87537,32009
87538,32016
87539,32009
87540,32023
87543,32009
87544,32017
87545,32017
87547,32017
87548,32009
87549,32009
87551,32009
87552,32023
87553,32009
87554,32009
87556,32027
87557,32027
87558,32027
87560,32016
87562,32023
87564,32027
87565,32016
87566,32009
87567,32009
87569,32016
87571,32027
87573,32023
87574,32023
87575,32009
87576,32009
87577,32009
87578,32023
87579,32009
87580,32027
87581,32009
87582,32009
87583,32016
87592,32023
87594,32023
87654,32028
87701,32016
87710,32020
87711,32016
87712,32016
87713,32016
87714,32020
87715,32016
87718,32027
87722,32016
87723,32016
87724,32016
87728,32020
87729,32020
87730,32020
87731,32016
87732,32016
87733,32029
87734,32016
87735,32016
87736,32016
87740,32020
87742,32016
87743,32016
87745,32016
87746,32016
87747,32020
87749,32020
87750,32016
87752,32016
87753,32016
87801,32026
87820,32026
87821,32026
87823,32026
87824,32025
87825,32026
87827,32026
87828,32026
87829,32026
87830,32025
87831,32026
87832,32026
87901,32028
87930,32015
87931,32028
87933,32015
87935,32028
87936,32015
87937,32015
87939,32028
87940,32015
87941,32015
87942,32028
87943,32028
88001,32015
88002,32015
88003,32015
88004,32015
88005,32015
88006,32015
88007,32015
88008,45086
88009,32025
88011,32015
88012,32015
88013,32015
88020,32025
88021,45086
88022,32025
88023,32025
88024,45086
88025,32025
88026,32025
88027,45086
88028,32025
88029,32008
88030,32008
88031,32008
88032,32015
88033,32015
88034,32025
88036,32025
88038,32025
88039,32025
88040,32025
88041,32025
88042,32028
88043,32025
88044,45086
88045,32025
88046,32015
88047,32015
88048,32015
88049,32025
88051,32025
88052,32015
88053,32025
88054,32015
88055,32025
88056,32025
88058,45086
88061,32025
88062,32025
88063,45086
88065,32025
88072,32015
88081,45086
88101,32007
88102,32007
88103,32007
88112,32007
88113,45168
88114,45168
88115,45168
88116,45168
88118,32019
88119,32011
88120,32007
88121,32011
88122,45168
88123,45168
88124,32007
88125,45168
88126,45168
88130,32019
88132,45168
88133,32007
88134,32019
88135,32007
88136,32002
88201,32021
88202,32021
88203,32021
88210,32003
88211,32003
88213,45168
88220,32005
88221,32005
88230,32021
88231,32014
88232,32021
88240,32014
88241,32014
88242,32014
88244,32014
88250,32003
88252,32014
88253,32003
88254,32003
88255,32003
88256,32005
88260,45168
88262,45168
88263,32005
88264,32003
88265,32014
88267,45168
88268,32005
88301,32022
88310,32001
88311,32001
88312,32022
88314,32001
88316,32022
88317,32001
88318,32002
88321,32002
88323,32022
88324,32022
88325,32001
88330,32001
88336,32021
88337,32001
88338,32021
88339,32001
88340,32031
88341,32022
88342,32001
88343,32021
88344,32001
88345,32022
88346,32022
88347,32001
88348,32021
88349,32001
88350,32001
88351,32022
88352,32001
88353,32002
88354,32001
88355,32022
88401,32029
88410,45006
88411,32007
88414,32020
88415,32006
88416,32016
88417,32016
88418,32020
88419,32020
88421,32016
88422,32020
88424,32006
88426,32029
88427,32007
88430,45006
88431,32016
88433,32029
88434,32007
88435,32024
88436,32006
88439,32016
88510,45086
88511,45086
88512,45086
88513,45086
88514,45086
88515,45086
88517,45086
88518,45086
88519,45086
88520,45086
88521,45086
88523,45086
88524,45086
88525,45086
88526,45086
88527,45086
88528,45086
88529,45086
88530,45086
88531,45086
88532,45086
88533,45086
88534,45086
88535,45086
88536,45086
88538,45086
88539,45086
88540,45086
88541,45086
88542,45086
88543,45086
88544,45086
88545,45086
88546,45086
88547,45086
88548,45086
88549,45086
88550,45086
88553,45086
88554,45086
88555,45086
88556,45086
88557,45086
88558,45086
88559,45086
88560,45086
88561,45086
88562,45086
88563,45086
88565,45086
88566,45086
88567,45086
88568,45086
88569,45086
88570,45086
88571,45086
88572,45086
88573,45086
88574,45086
88575,45086
88576,45086
88577,45086
88578,45086
88579,45086
88580,45086
88581,45086
88582,45086
88583,45086
88584,45086
88585,45086
88586,45086
88587,45086
88588,45086
88589,45086
88590,45086
88595,45086
88888,9001
88901,29010
88905,29010
89001,29010
89002,29008
89003,29010
89004,29010
89005,29002
89006,29002
89007,29010
89008,46030
89009,29008
89010,29015
89011,29008
89012,29010
89013,29015
89014,29010
89015,29008
89016,29010
89017,29010
89018,29010
89019,29010
89020,29010
89021,29010
89022,29015
89023,29010
89024,29010
89025,29010
89026,29010
89027,29010
89028,3003
89029,3003
89030,29010
89031,29010
89032,29010
89033,29010
89034,29010
89036,29010
89037,29010
89039,3003
89040,29010
89041,29010
89042,46030
89043,46030
89044,29010
89045,29015
89046,29010
89047,29015
89048,29010
89049,29015
89052,29010
89053,29010
89054,29010
89060,29010
89061,29010
89067,29010
89070,29010
89074,29010
89077,29010
89081,29010
89084,29010
89085,29010
89086,29010
89087,29010
89101,29010
89102,29010
89103,29010
89104,29010
89105,29010
89106,29010
89107,29010
89108,29010
89109,29010
89110,29010
89111,29010
89112,29010
89113,29010
89114,29010
89115,29010
89116,29010
89117,29010
89118,29010
89119,29010
89120,29010
89121,29010
89122,29010
89123,29010
89124,29010
89125,29010
89126,29010
89127,29010
89128,29010
89129,29010
89130,29010
89131,29010
89132,29010
89133,29010
89134,29010
89135,29010
89136,29010
89137,29010
89138,29010
89139,29010
89140,29010
89141,29010
89142,29010
89143,29010
89144,29010
89145,29010
89146,29010
89147,29010
89148,29010
89149,29010
89150,29010
89151,29010
89152,29010
89153,29010
89154,29010
89155,29010
89156,29010
89157,29010
89158,29010
89159,29010
89160,29010
89161,29010
89162,29010
89163,29010
89164,29010
89165,29010
89166,29010
89169,29010
89170,29010
89173,29010
89177,29010
89178,29010
89179,29010
89180,29010
89183,29010
89185,29010
89191,29010
89193,29010
89195,29010
89199,29010
89301,29005
89310,29013
89311,29005
89314,29005
89315,29005
89316,29013
89317,29005
89318,29005
89319,29005
89402,29013
89403,29003
89404,29016
89405,29013
89406,29006
89407,29006
89408,29013
89409,29006
89410,29003
89411,5235
89412,29013
89413,5235
89414,29016
89415,29007
89418,29013
89419,29013
89420,29007
89421,29016
89422,29007
89423,29003
89424,29013
89425,29016
89426,29016
89427,29006
89428,29003
89429,29013
89430,29003
89431,29013
89432,29013
89433,29013
89434,29013
89435,29013
89436,29013
89437,29003
89438,29016
89439,29013
89440,29003
89441,29013
89442,29013
89444,29003
89445,29016
89446,29016
89447,29013
89448,5235
89449,5235
89450,29013
89451,29013
89452,29013
89460,29003
89496,29006
89501,29013
89502,29013
89503,29013
89504,29013
89505,29013
89506,29013
89507,29013
89508,29013
89509,29013
89510,29013
89511,29013
89512,29013
89513,29013
89515,29013
89519,29013
89520,29013
89521,29013
89523,29013
89533,29013
89555,29013
89557,29013
89570,29013
89595,29013
89599,29013
89701,29003
89702,29003
89703,29003
89704,29003
89705,29003
89706,29003
89711,29003
89712,29003
89713,29003
89714,29003
89721,29003
89801,29004
89802,29004
89803,29004
89815,29004
89820,29001
89821,29004
89822,29004
89823,29004
89825,13038
89826,29004
89828,29004
89830,29004
89831,29018
89832,29018
89833,29004
89834,29018
89835,29004
89883,29004
90001,5126
90002,5130
90003,5126
90004,5126
90005,5126
90006,5126
90007,5126
90008,5126
90009,5103
90010,5126
90011,5126
90012,5126
90013,5126
90014,5126
90015,5126
90016,5126
90017,5126
90018,5126
90019,5126
90020,5126
90021,5126
90022,5126
90023,5126
90024,5126
90025,5126
90026,5126
90027,5126
90028,5126
90029,5126
90030,5126
90031,5126
90032,5126
90033,5126
90034,5126
90035,5126
90036,5126
90037,5126
90038,5126
90039,5084
90040,5144
90041,5084
90042,5084
90043,5126
90044,5126
90045,5103
90046,5126
90047,5103
90048,5126
90049,5223
90050,5084
90051,5126
90052,5126
90053,5126
90054,5126
90055,5126
90056,5126
90057,5126
90058,5126
90059,5130
90060,5126
90061,5126
90062,5126
90063,5126
90064,5126
90065,5084
90066,5223
90067,5126
90068,5126
90069,5126
90070,5126
90071,5126
90072,5126
90073,5223
90074,5126
90075,5126
90076,5126
90077,5126
90078,5126
90079,5126
90080,5103
90081,5126
90082,5126
90083,5103
90084,5126
90086,5126
90087,5126
90088,5126
90089,5126
90090,5126
90091,5144
90093,5126
90094,5223
90095,5126
90096,5126
90099,5126
90134,5052
90189,5103
90201,5059
90202,5059
90209,5126
90210,5126
90211,5126
90212,5126
90213,5126
90220,5130
90221,5130
90222,5130
90223,5130
90224,5130
90230,5052
90231,5052
90232,5052
90233,5052
90239,5059
90240,5059
90241,5059
90242,5059
90245,5103
90247,5082
90248,5092
90249,5248
90250,5094
90251,5094
90254,5248
90255,5130
90260,5248
90261,5248
90262,5130
90263,5223
90264,5223
90265,5223
90266,5248
90267,5248
90270,5059
90272,5223
90274,5248
90275,5248
90277,5248
90278,5248
90280,5059
90290,5223
90291,5223
90292,5223
90293,5223
90294,5223
90295,5223
90296,5223
90301,5103
90302,5103
90303,5103
90304,5103
90305,5103
90306,5103
90307,5103
90308,5103
90309,5103
90310,5094
90311,5223
90312,5223
90401,5223
90402,5223
90403,5223
90404,5223
90405,5223
90406,5223
90407,5223
90408,5223
90409,5223
90410,5223
90411,5223
90501,5248
90502,5248
90503,5248
90504,5248
90505,5248
90506,5248
90507,5248
90508,5248
90509,5248
90510,5248
90601,5270
90602,5270
90603,5270
90604,5270
90605,5270
90606,5270
90607,5270
90608,5270
90609,5270
90610,5270
90620,5004
90621,5004
90622,5004
90623,5004
90624,5004
90630,5125
90631,5079
90632,5079
90633,5079
90637,5270
90638,5270
90639,5270
90640,5144
90650,5158
90651,5158
90652,5158
90660,5144
90661,5144
90662,5144
90670,5270
90671,5270
90680,5004
90701,5019
90702,5019
90703,5019
90704,5013
90706,5019
90707,5019
90710,5092
90711,5116
90712,5116
90713,5124
90714,5116
90715,5124
90716,5124
90717,5092
90720,5125
90721,5125
90723,5173
90731,5215
90732,5215
90733,5215
90734,5215
90740,5125
90742,5100
90743,5100
90744,5092
90745,5092
90746,5092
90747,5092
90748,5092
90749,5092
90755,5124
90801,5124
90802,5124
90803,5124
90804,5124
90805,5124
90806,5124
90807,5124
90808,5124
90809,5124
90810,5124
90813,5124
90814,5124
90815,5124
90822,5124
90831,5124
90832,5124
90833,5124
90834,5124
90835,5124
90840,5124
90842,5124
90844,5124
90846,5124
90847,5124
90848,5124
90853,5124
90895,5124
90899,5124
91001,5174
91003,5174
91006,5007
91007,5007
91008,5060
91009,5060
91010,5060
91011,5084
91012,5084
91016,5007
91017,5007
91020,5084
91021,5084
91023,5084
91024,5007
91025,5007
91030,5174
91031,5174
91040,5084
91041,5084
91042,5084
91043,5084
91046,5084
91066,5007
91077,5007
91101,5174
91102,5174
91103,5174
91104,5174
91105,5174
91106,5174
91107,5174
91108,5174
91109,5174
91110,5174
91114,5174
91115,5174
91116,5174
91117,5174
91118,5174
91121,5174
91123,5174
91124,5174
91125,5174
91126,5174
91129,5174
91182,5174
91184,5174
91185,5174
91188,5174
91189,5174
91199,5174
91201,5084
91202,5084
91203,5084
91204,5084
91205,5084
91206,5084
91207,5084
91208,5084
91209,5084
91210,5084
91214,5084
91221,5084
91222,5084
91224,5084
91225,5084
91226,5084
91301,5247
91302,5032
91303,5032
91304,5032
91305,5032
91306,5032
91307,5032
91308,5032
91309,5032
91310,5256
91311,5032
91313,5032
91316,5244
91319,5247
91320,5247
91321,5256
91322,5256
91324,5157
91325,5157
91326,5157
91327,5157
91328,5157
91329,5157
91330,5157
91331,5171
91333,5171
91334,5171
91335,5157
91337,5157
91340,5139
91341,5139
91342,5139
91343,5258
91344,5086
91345,5139
91346,5139
91350,5256
91351,5256
91352,5028
91353,5028
91354,5256
91355,5256
91356,5244
91357,5244
91358,5247
91359,5247
91360,5247
91361,5247
91362,5247
91364,5032
91365,5032
91367,5032
91371,5032
91372,5032
91376,5247
91377,5247
91380,5256
91381,5256
91382,5256
91383,5256
91384,5256
91385,5256
91386,5256
91387,5256
91390,5256
91392,5139
91393,5258
91394,5086
91395,5139
91396,5032
91401,5258
91402,5171
91403,5258
91404,5258
91405,5258
91406,5258
91407,5258
91408,5258
91409,5258
91410,5258
91411,5258
91412,5171
91413,5258
91416,5244
91423,5028
91426,5244
91436,5064
91470,5258
91482,5258
91495,5258
91496,5258
91499,5258
91501,5028
91502,5028
91503,5028
91504,5028
91505,5028
91506,5028
91507,5028
91508,5028
91510,5028
91521,5028
91522,5028
91523,5028
91526,5028
91601,5028
91602,5028
91603,5028
91604,5028
91605,5171
91606,5028
91607,5028
91608,5126
91609,5028
91610,5028
91611,5028
91612,5028
91614,5028
91615,5171
91616,5028
91617,5028
91618,5126
91701,5254
91702,5085
91706,5265
91708,5038
91709,5038
91710,5038
91711,5183
91714,5270
91715,5270
91716,5270
91722,5050
91723,5050
91724,5050
91729,5254
91730,5254
91731,5007
91732,5007
91733,5233
91734,5007
91735,5007
91737,5254
91739,5254
91740,5085
91741,5085
91743,5254
91744,5265
91745,5270
91746,5265
91747,5265
91748,5270
91749,5270
91750,5183
91752,5198
91754,5146
91755,5146
91756,5146
91758,5254
91759,5254
91761,5254
91762,5254
91763,5183
91764,5254
91765,5183
91766,5183
91767,5183
91768,5183
91769,5183
91770,5209
91771,5209
91772,5209
91773,5206
91775,5209
91776,5209
91778,5209
91780,5007
91784,5254
91785,5254
91786,5254
91788,5265
91789,5265
91790,5265
91791,5050
91792,5265
91793,5265
91801,5209
91802,5209
91803,5209
91804,5209
91896,5209
91899,5209
91901,5109
91902,5040
91903,5109
91905,5109
91906,5109
91908,5040
91909,5040
91910,5040
91911,5040
91912,5040
91913,5040
91914,5109
91915,5040
91916,5109
91917,5109
91921,5040
91931,5109
91932,5040
91933,5040
91934,5109
91935,5109
91941,5109
91942,5109
91943,5109
91944,5109
91945,5205
91946,5205
91948,5109
91950,5151
91951,5151
91962,5109
91963,5109
91976,5109
91977,5109
91978,5109
91979,5109
91980,5040
91987,5040
92003,5162
92004,5065
92007,5063
92008,5162
92009,5063
92010,5162
92011,5063
92013,5063
92014,5108
92018,5162
92019,5109
92020,5109
92021,5109
92022,5109
92023,5063
92024,5063
92025,5065
92026,5065
92027,5065
92028,5070
92029,5065
92030,5065
92033,5065
92036,5187
92037,5108
92038,5108
92039,5108
92040,5109
92046,5065
92049,5162
92051,5162
92052,5162
92054,5162
92055,5204
92056,5162
92057,5162
92058,5162
92059,5065
92060,5097
92061,5065
92064,5187
92065,5187
92066,5065
92067,5108
92068,5162
92069,5162
92070,5065
92071,5109
92072,5109
92074,5187
92075,5108
92078,5162
92079,5162
92081,5162
92082,5065
92083,5162
92084,5162
92085,5162
92086,5065
92088,5070
92091,5108
92092,5108
92093,5108
92096,5162
92101,5205
92102,5205
92103,5205
92104,5205
92105,5205
92106,5205
92107,5205
92108,5205
92109,5205
92110,5205
92111,5205
92112,5205
92113,5205
92114,5205
92115,5205
92116,5205
92117,5205
92118,5048
92119,5205
92120,5205
92121,5108
92122,5108
92123,5205
92124,5205
92126,5205
92127,5187
92128,5187
92129,5205
92130,5108
92131,5205
92132,5205
92134,5205
92135,5048
92136,5205
92137,5205
92138,5205
92139,5205
92140,5205
92142,5205
92143,5040
92145,5205
92147,5205
92149,5205
92150,5187
92152,5205
92153,5040
92154,5040
92155,5048
92158,5109
92159,5205
92160,5205
92161,5108
92163,5205
92165,5205
92166,5205
92167,5205
92168,5205
92169,5205
92170,5205
92171,5205
92172,5205
92173,5040
92174,5205
92175,5205
92176,5205
92177,5205
92178,5048
92179,5040
92182,5205
92186,5205
92187,5205
92191,5108
92192,5108
92193,5205
92195,5205
92196,5205
92197,5187
92198,5187
92199,5187
92201,5102
92202,5102
92203,5189
92210,5189
92211,5189
92220,5017
92222,3037
92223,5017
92225,5023
92226,5023
92227,5024
92230,5017
92231,5062
92232,5062
92233,5024
92234,5189
92235,5189
92236,5102
92239,5102
92240,5168
92241,5168
92242,3020
92243,5062
92244,5062
92247,5189
92248,5102
92249,5062
92250,5062
92251,5062
92252,5105
92253,5189
92254,5102
92255,5189
92256,5168
92257,5024
92258,5168
92259,5102
92260,5189
92261,5189
92262,5168
92263,5168
92264,5168
92266,3037
92267,3015
92268,5105
92270,5189
92273,5062
92274,5102
92275,5102
92276,5189
92277,5105
92278,5105
92280,5152
92281,5024
92282,5168
92283,3037
92284,5105
92285,5105
92286,5105
92301,5260
92304,5105
92305,5021
92307,5006
92308,5006
92309,5018
92310,5018
92311,5018
92312,5018
92313,5121
92314,5021
92315,5021
92316,5072
92317,5203
92318,5121
92320,5192
92321,5203
92322,5203
92323,29010
92324,5121
92325,5203
92327,5018
92328,29010
92329,5260
92331,5198
92332,5152
92333,5021
92334,5072
92335,5072
92336,5072
92337,5198
92338,5018
92339,5192
92340,5260
92341,5021
92342,5006
92344,5260
92345,5260
92346,5203
92347,5018
92350,5121
92352,5203
92354,5121
92356,5006
92357,5121
92358,5203
92359,5192
92363,5152
92364,29010
92365,5018
92366,29010
92368,5260
92369,5203
92371,5260
92372,5260
92373,5192
92374,5192
92375,5192
92376,5203
92377,5203
92378,5203
92382,5021
92384,29010
92385,5203
92386,5021
92389,29010
92391,5203
92392,5260
92393,5260
92394,5260
92395,5260
92397,5260
92398,5018
92399,5192
92401,5203
92402,5203
92403,5203
92404,5203
92405,5203
92406,5203
92407,5203
92408,5203
92410,5203
92411,5203
92413,5203
92415,5203
92418,5203
92423,5203
92427,5203
92501,5198
92502,5198
92503,5198
92504,5198
92505,5198
92506,5198
92507,5198
92508,5198
92509,5198
92513,5198
92514,5198
92516,5198
92517,5198
92518,5198
92519,5198
92521,5198
92522,5198
92530,5271
92531,5271
92532,5289
92536,5097
92539,5189
92543,5097
92544,5097
92545,5097
92546,5097
92548,5097
92549,5097
92551,5198
92552,5198
92553,5198
92554,5198
92555,5198
92556,5198
92557,5198
92561,5097
92562,5271
92563,5271
92564,5271
92567,5198
92570,5198
92571,5198
92572,5198
92581,5097
92582,5097
92583,5097
92584,5289
92585,5289
92586,5289
92587,5289
92589,5271
92590,5271
92591,5271
92592,5271
92593,5271
92595,5271
92596,5097
92599,5198
92602,5218
92603,5155
92604,5282
92605,5100
92606,5282
92607,5234
92609,5112
92610,5112
92612,5155
92614,5282
92615,5155
92616,5155
92617,5155
92618,5282
92619,5282
92620,5282
92623,5282
92624,5204
92625,5155
92626,5155
92627,5155
92628,5155
92629,5234
92630,5112
92637,5112
92646,5155
92647,5100
92648,5100
92649,5100
92650,5282
92651,5234
92652,5234
92653,5112
92654,5112
92655,5075
92656,5112
92657,5155
92658,5155
92659,5155
92660,5155
92661,5155
92662,5155
92663,5155
92672,5204
92673,5204
92674,5204
92675,5140
92676,5218
92677,5234
92678,5218
92679,5140
92683,5075
92684,5075
92685,5075
92688,5140
92690,5140
92691,5140
92692,5140
92693,5140
92694,5140
92697,5155
92698,5112
92701,5218
92702,5218
92703,5218
92704,5075
92705,5218
92706,5165
92707,5218
92708,5075
92711,5218
92712,5218
92728,5075
92735,5218
92780,5218
92781,5218
92782,5218
92799,5155
92801,5004
92802,5004
92803,5004
92804,5004
92805,5004
92806,5004
92807,5004
92808,5004
92809,5004
92811,5079
92812,5004
92814,5004
92815,5004
92816,5004
92817,5004
92821,5079
92822,5079
92823,5079
92825,5004
92831,5079
92832,5079
92833,5079
92834,5079
92835,5079
92836,5079
92837,5079
92838,5079
92840,5081
92841,5004
92842,5081
92843,5081
92844,5081
92845,5004
92846,5004
92850,5004
92856,5165
92857,5165
92859,5165
92860,5047
92861,5165
92862,5165
92863,5165
92864,5165
92865,5165
92866,5165
92867,5165
92868,5165
92869,5165
92870,5079
92871,5079
92877,5047
92878,5047
92879,5047
92880,5047
92881,5047
92882,5047
92883,5047
92885,5079
92886,5079
92887,5079
92899,5004
93001,5259
93002,5259
93003,5259
93004,5259
93005,5259
93006,5259
93007,5259
93009,5259
93010,5031
93011,5031
93012,5031
93013,5219
93014,5219
93015,5224
93016,5224
93020,5247
93021,5247
93022,5259
93023,5163
93024,5163
93030,5167
93031,5167
93032,5167
93033,5167
93034,5167
93035,5167
93036,5167
93040,5224
93041,5167
93042,5031
93043,5167
93044,5167
93060,5224
93061,5224
93062,5229
93063,5229
93064,5229
93065,5229
93066,5031
93067,5219
93094,5229
93099,5229
93101,5219
93102,5219
93103,5219
93105,5219
93106,5219
93107,5219
93108,5219
93109,5219
93110,5219
93111,5219
93116,5219
93117,5219
93118,5219
93120,5219
93121,5219
93130,5219
93140,5219
93150,5219
93160,5219
93190,5219
93199,5219
93201,5056
93202,5091
93203,5015
93204,5091
93205,5114
93206,5015
93207,5251
93208,5185
93210,5043
93212,5046
93215,5056
93216,5056
93218,5185
93219,5056
93220,5015
93221,5261
93222,5256
93223,5261
93224,5015
93225,5256
93226,5015
93227,5261
93230,5091
93232,5091
93234,5091
93235,5261
93237,5261
93238,5015
93239,5091
93240,5114
93241,5015
93242,5091
93243,5256
93244,5261
93245,5091
93246,5091
93247,5118
93249,5015
93250,5056
93251,5015
93252,5015
93254,5222
93255,5114
93256,5251
93257,5185
93258,5185
93260,5015
93261,5056
93262,5261
93263,5015
93265,5185
93266,5091
93267,5118
93268,5015
93270,5185
93271,5261
93272,5251
93274,5251
93275,5251
93276,5015
93277,5261
93278,5261
93279,5261
93280,5015
93282,5046
93283,5114
93285,5015
93286,5261
93287,5015
93290,5261
93291,5261
93292,5261
93301,5015
93302,5015
93303,5015
93304,5015
93305,5015
93306,5015
93307,5015
93308,5015
93309,5015
93311,5015
93312,5015
93313,5015
93314,5015
93380,5015
93383,5015
93384,5015
93385,5015
93386,5015
93387,5015
93388,5015
93389,5015
93390,5015
93401,5212
93402,5212
93403,5212
93405,5212
93406,5212
93407,5212
93408,5212
93409,5212
93410,5212
93412,5212
93420,5009
93421,5009
93422,5246
93423,5246
93424,5212
93426,5246
93427,5230
93428,5212
93429,5222
93430,5212
93432,5246
93433,5009
93434,5222
93435,5212
93436,5122
93437,5122
93438,5122
93440,5122
93441,5230
93442,5212
93443,5212
93444,5222
93445,5009
93446,5246
93447,5246
93448,5009
93449,5009
93450,5106
93451,5246
93452,5212
93453,5212
93454,5222
93455,5222
93456,5222
93457,5222
93458,5222
93460,5230
93461,5246
93463,5230
93464,5230
93465,5246
93475,5009
93483,5009
93501,5117
93502,5117
93504,5117
93505,5117
93510,5117
93512,5022
93513,5022
93514,5022
93515,5022
93516,5117
93517,29003
93518,5015
93519,5117
93522,5197
93523,5117
93524,5117
93526,5022
93527,5197
93528,5197
93529,5132
93530,5123
93531,5015
93532,5117
93534,5117
93535,5117
93536,5117
93539,5117
93541,5132
93542,5197
93543,5117
93544,5117
93545,5123
93546,5022
93549,5123
93550,5117
93551,5117
