geo_id,val,se,sample_size,effective_sample_size
06000,0,2.5323235,9.1667,18.7447127
08000,0,2.4339257,13.5965,19.5429446
12000,0,2.5326886,10.1218,18.7418666
13000,0,0.4652964,35.627,106.4583944
15000,0,16.6666667,2,2
16000,0,1.9966099,6.2757,24.0424481
17000,0,1.1149598,23.091,43.8446665
18000,0,1.5242713,23.7267,31.8025589
19000,0,1.4212634,19.2398,34.1799669
20000,0,1.0672791,13.1304,45.8481036
21000,0,0.8000935,21.8784,61.4926992
22000,0,1.1721499,16.9644,41.6566602
23000,0,4.9687213,7.0931,9.0629512
24000,0,3.2083625,13.886,14.5842738
25000,0,10.3497931,3.0097,3.8310145
26000,0,1.7046807,20.2527,28.331006
27000,0,1.1733434,25.2173,41.6132692
28000,0,1.1105726,18.2873,44.0218219
29000,0,1.3330548,16.9953,36.5078351
30000,0,1.2695115,17.5277,38.3852272
31000,0,2.8619275,6.0558,16.4707428
32000,0,5.6858614,4.928,7.7937423
33000,0,6.8416855,5.1202,6.3081406
34000,0,3.5551897,9.3846,13.0639471
35000,0,10,4,4
36000,0,1.5930357,19.1287,30.3866157
37000,0,0.4936888,37.8025,100.2783832
38000,0,2.2421583,9.2563,21.2999415
39000,0,0.7477071,30.4477,65.8711017
40000,0,1.7202359,12.1968,28.0657804
41000,0,12.5,3,3
42000,0,1.1784802,22.1858,41.4275259
45000,0,1.2983401,18.0939,37.5107101
46000,0,2.7655008,6.2315,17.0799081
47000,0,0.8091915,27.0605,60.7900681
48000,0,0.4071313,53.504,121.8105031
49000,0,6.25,6.0339,7
50000,0,7.3747733,4.0394,5.7798694
51000,0,0.6436519,36.13,76.6817376
53000,0,3.7657194,8.0155,12.2776754
54000,0,1.8443651,17.2511,26.1096005
55000,0,0.9146046,32.3568,53.6684334
56000,0,5.5222473,3.9999,8.0542849
